     1   -0.151    0.119     -0.032  0.010     1.82    -0.21    -0.05     4.35
     1    0.070    0.019      0.070  0.010     4.30    -0.28    -0.84     3.48
    -2   -0.136   -0.022      0.256  0.006    -2.14    -1.43     0.53     0.62
    -1    0.222   -0.299      1.603  0.010    -0.57    -2.92    11.34    11.87
    -1   -0.310   -0.904     -0.232  0.010    -2.90    -3.47     0.35     2.42
     1   -0.176    0.031     -0.004  0.010     0.35     4.19     1.00     4.60
     1   -0.207    0.026     -0.128  0.010    -1.04     3.24    -2.62     3.77
     1   -0.048    0.031      0.151  0.010    -2.48    -0.23     5.48     7.29
    -2    0.072    0.123     -0.025  0.006     1.95    -1.87     1.28     2.47
     1    0.786    0.294      0.169  0.010     3.25    -3.26     0.05     0.16
     1    0.391    0.079      0.018  0.010     3.00    -1.85     0.12     2.75
     1    0.521    0.408     -0.057  0.010     3.56    -3.38     0.13     0.47
     2    0.147   -0.029      0.099  0.006     3.93    -3.35     0.24     1.11
     2   -0.001    0.081     -0.022  0.006    -2.51     3.60    -1.71     7.28
     2   -0.018    0.064      0.222  0.006    -3.18    -0.45     5.08     7.36
     2   -0.083   -0.020      0.038  0.006    -2.45    -1.40    -0.37     1.07
     1   -0.258   -0.165      0.390  0.010    -3.34     1.66     1.35     1.98
     3   -0.136    0.160      0.056  0.199    -1.17     3.61     2.22     3.83
     1   -0.134   -0.030      0.032  0.010    -0.90     2.19    -0.20     5.53
    -2    0.268   -0.061      0.212  0.006     3.52    -0.62     0.32     6.37
     2   -0.027   -0.007      0.092  0.006     2.94     1.32     4.11     7.36
     3   -0.244    0.140     -0.011  0.199     0.64     1.29    -0.62     3.85
     2    0.088   -0.333     -0.318  0.006     3.05     0.39    -3.42     3.92
     2    0.188    0.041     -0.164  0.006     2.89     0.57    -1.39     2.52
     2    0.124   -0.102     -0.443  0.006     0.85    -5.05    -0.06     0.16
     2   -0.196   -0.239     -0.081  0.006     0.79    -5.82    -0.03     1.13
     2   -0.125    0.036     -0.148  0.006     0.18    -5.11    -0.34     1.02
     1   -0.057   -0.235      0.044  0.010    -4.04    -4.03    -0.02     0.22
    -1   -0.197   -0.194     -0.006  0.010    -2.35    -8.36    -0.76     4.95
     1   -0.208   -0.644     -0.026  0.010    -0.21    -5.58     0.10     0.79
     3    0.158    0.049      0.867  0.199     0.65    -3.49     4.34     5.87
     2   -0.025   -0.440     -1.655  0.006    -1.45    -4.17   -13.22    13.76
     1    0.066    0.015      0.240  0.010     5.73     0.70    18.61    19.82
    -3    0.364    0.634      0.034  0.199     4.51     3.54     0.27     0.98
     1    0.165    0.046     -0.113  0.010     4.43    -1.79     1.26     4.91
     1   -0.140   -0.404     -0.167  0.010     2.01    -5.90    -0.13     1.58
     2    0.287   -0.374     -0.040  0.006     3.13    -4.37     0.22     0.96
     2    0.432    0.855     -0.310  0.006    -3.46     2.91    -0.62     2.30
    -1   -0.166    0.120     -0.140  0.010    -6.20     1.96    -3.05     5.19
     2    0.458    0.270     -0.330  0.006     4.12     2.42    -0.22     0.64
    -2    0.692    0.618     -0.155  0.006     4.02     2.19    -0.03     0.16
    -1    0.332   -0.083      0.194  0.010     1.09     6.56     0.04     0.49
    -1   -0.058    0.102      0.010  0.010     1.18     5.76    -0.50     1.39
    -1   -0.381    0.138      0.023  0.010     0.78     6.52     0.02     0.16
     2   -0.130    0.001      0.002  0.006    -1.36    -3.00    -2.22     3.31
     1   -0.201   -0.093     -0.002  0.010    -5.47    -7.05    -0.58     8.70
     1    0.091   -0.085      0.093  0.010    -0.63    -2.88     2.69     5.72
     1   -0.376   -0.327     -1.639  0.010     0.85    -2.43    -3.93     4.13
     1   -0.052   -0.184     -0.017  0.010    -2.97    -2.57     1.10     6.19
     1    0.074    0.007     -0.057  0.010     2.25    -2.83    -2.66     5.34
    -3    0.253   -0.193      0.485  0.199     2.28     1.65     3.80     6.50
     1    0.096    0.152     -0.086  0.010    -1.69     2.88     1.08     2.02
    -3    0.005    0.133      0.222  0.199     6.00     4.51     2.16     3.64
    -1    0.216   -0.134      0.046  0.010     5.98     2.85    -0.04     0.17
    -2   -0.047    0.055     -0.027  0.006     4.91     3.43    -1.69     2.22
     1   -0.039   -0.057      0.227  0.010    -3.12     2.11     1.86     2.38
     1   -0.158   -0.020     -0.757  0.010    -3.69     2.58    -2.09     2.27
     1   -0.155   -0.079     -0.180  0.010    -2.85     3.12    -3.07     3.95
     2   -0.200   -0.239     -1.197  0.006     0.50    -0.94    -4.19     5.23
     3    0.330   -0.169      0.227  0.199     3.67    -4.11     1.46     5.58
