           1           0        3957         397        1383        1876          96
 -2   -0.13    0.06     0.16  0.006     0.54     5.75    -0.11     0.25 20041    0.47    5.80
 -1    0.11   -0.09    -0.18  0.010     2.50    -4.62     0.20     0.25 10139    2.47   -4.58
 -1   -0.05   -0.13     0.86  0.010     2.50    -4.62     0.20     0.25 10139    2.47   -4.58
 -1    0.14   -0.09     0.78  0.010     2.50    -4.62     0.20     0.25 10139    2.47   -4.58
  2    0.40   -0.06    -0.13  0.006    -0.81    -3.60    -0.09     0.26 10131   -1.05   -3.61
 -1    0.41    0.07    -0.17  0.010    -0.81    -3.60    -0.09     0.26 10131   -1.05   -3.61
 -2   -0.24   -0.22    -0.06  0.006    -1.28    -5.50     0.17     0.26 20039   -1.31   -5.48
  2    0.39    0.11     1.01  0.006    -1.28    -5.50     0.17     0.26 20039   -1.31   -5.48
 -3   -0.07   -0.07     0.80  0.199     3.12     2.84     0.14     0.26 10082    3.18    2.89
  1   -0.19   -0.15    -0.17  0.010     3.12     2.84     0.14     0.26 10082    3.18    2.89
  1   -0.16    0.35    -0.23  0.010     0.74     2.59    -0.09     0.26 20096    0.82    2.60
 -1   -0.12   -0.41    -0.08  0.010     0.74     2.59    -0.09     0.26 20096    0.82    2.60
  2    0.05    0.70    -0.05  0.006    -5.00     0.75    -0.03     0.26 20021   -5.02    0.50
 -2    0.02    0.06    -0.04  0.006    -5.00     0.75    -0.03     0.26 20021   -5.02    0.50
 -2    0.03   -0.08     0.20  0.006    -0.10    -4.35    -0.15     0.26 10024   -0.06   -4.28
  3   -0.22   -0.21    -0.85  0.199    -0.10    -4.35    -0.15     0.26 10024   -0.06   -4.28
  1   -0.03   -0.35    -0.36  0.010    -5.11    -1.20    -0.21     0.26 20195   -5.00   -1.17
 -1   -0.92    0.09    -1.38  0.010    -5.11    -1.20    -0.21     0.26 20195   -5.00   -1.17
 -2   -0.21    0.42    -0.19  0.006    -3.26    -0.57    -0.06     0.26 20171   -3.24   -0.62
  1    0.14   -0.26     0.02  0.010    -3.26    -0.57    -0.06     0.26 20171   -3.24   -0.62
 -3    0.09   -0.63     0.02  0.199     7.34     1.80     0.04     0.26 20016    7.30    1.99
  1    0.04    0.05     0.11  0.010     7.34     1.80     0.04     0.26 20016    7.30    1.99
 -2   -0.18   -0.05    -0.89  0.006    -0.93     1.06    -0.19     0.26 20179   -0.81    1.11
  1   -0.68   -0.28    -0.44  0.010    -0.93     1.06    -0.19     0.26 20179   -0.81    1.11
 -1    0.19    0.16    -0.93  0.010    -3.79     5.36    -0.18     0.26 20125   -3.91    5.35
  1    0.57   -0.11    -0.21  0.010    -3.79     5.36    -0.18     0.26 20125   -3.91    5.35
  1    0.37    0.27     0.13  0.010    -2.98     0.35     0.12     0.26 10140   -3.05    0.38
 -1   -0.08   -0.38     0.31  0.010    -2.98     0.35     0.12     0.26 10140   -3.05    0.38
  1   -0.28    0.12    -0.32  0.010     2.36    -3.78    -0.20     0.26 20172    2.43   -3.68
 -1   -0.25   -0.85    -1.10  0.010     2.36    -3.78    -0.20     0.26 20172    2.43   -3.68
 -3    0.34    0.36    -0.33  0.199     0.77     4.24    -0.13     0.26 20168    0.75    4.21
  2   -0.28   -0.22    -0.21  0.006     0.77     4.24    -0.13     0.26 20168    0.75    4.21
  2   -0.09   -0.59     0.30  0.006    -4.39    -0.61     0.10     0.26 20186   -4.34   -0.38
 -1   -0.10   -0.21     0.07  0.010    -4.39    -0.61     0.10     0.26 20186   -4.34   -0.38
  2    0.07   -0.14    -0.07  0.006     3.96    -1.88     0.22     0.26 10042    3.94   -1.92
  2   -0.30    0.34     1.08  0.006     3.96    -1.88     0.22     0.26 10042    3.94   -1.92
  2    0.37    0.24     1.14  0.006     3.96    -1.88     0.22     0.26 10042    3.94   -1.92
  2    0.08    0.14    -0.22  0.006    -1.49     4.69    -0.19     0.26 20107   -1.49    4.82
 -2   -0.10   -0.95    -0.98  0.006    -1.49     4.69    -0.19     0.26 20107   -1.49    4.82
  1    0.03    0.21    -0.44  0.010    -3.41    -0.48    -0.18     0.26 20008   -3.42   -0.39
  2    0.17   -0.32    -0.27  0.006    -3.41    -0.48    -0.18     0.26 20008   -3.42   -0.39
  2   -0.15   -0.43    -0.39  0.006    -3.41    -0.48    -0.18     0.26 20008   -3.42   -0.39
  1    0.34    0.16     0.33  0.010     2.20    -2.73     0.06     0.26 10182    2.12   -2.70
 -2   -0.09   -0.26    -0.14  0.006     2.20    -2.73     0.06     0.26 10182    2.12   -2.70
  2   -0.32    0.08    -0.49  0.006    -1.87     3.48    -0.22     0.26 20180   -1.91    3.42
  1    0.22    0.47    -1.31  0.010    -1.87     3.48    -0.22     0.26 20180   -1.91    3.42
  1    0.44    0.05    -0.34  0.010    -1.87     3.48    -0.22     0.26 20180   -1.91    3.42
  1    0.10    0.17    -0.02  0.010    -1.25    -1.79     0.10     0.26 20182   -1.10   -1.84
 -1   -0.59    0.01     0.35  0.010    -1.25    -1.79     0.10     0.26 20182   -1.10   -1.84
 -3    0.36   -0.57     0.27  0.199     4.10     0.96     0.10     0.26 10128    3.97    1.10
  1    0.08    0.09     0.07  0.010     4.10     0.96     0.10     0.26 10128    3.97    1.10
 -1    0.02    0.51    -1.15  0.010     4.26    -6.33    -0.19     0.26 10129    4.24   -6.36
  2    0.09   -0.30     0.02  0.006     4.26    -6.33    -0.19     0.26 10129    4.24   -6.36
 -1   -0.34    0.23     0.28  0.010     0.28    -5.30     0.09     0.26 10079    0.28   -5.32
  2    0.33   -0.17     0.03  0.006     0.28    -5.30     0.09     0.26 10079    0.28   -5.32
 -2    0.03   -0.08     0.10  0.006    -0.63    -1.18    -0.09     0.26 20010   -0.59   -0.99
  3   -0.18   -0.54    -0.41  0.199    -0.63    -1.18    -0.09     0.26 20010   -0.59   -0.99
  1   -0.09   -0.52    -0.51  0.010     1.28    -6.35    -0.13     0.26 10092    1.35   -6.27
 -1   -0.16    0.21     0.02  0.010     1.28    -6.35    -0.13     0.26 10092    1.35   -6.27
 -2    0.09   -0.07    -0.05  0.006     2.13     2.13     0.21     0.26 10089    2.18    2.12
 -2   -0.50   -0.24     1.55  0.006     2.13     2.13     0.21     0.26 10089    2.18    2.12
 -1   -0.01    0.34     0.29  0.010     2.13     2.13     0.21     0.26 10089    2.18    2.12
  3    0.30   -0.13     0.20  0.199     0.62     0.02     0.07     0.26 20075    0.43   -0.01
 -2    0.29    0.23     0.00  0.006     0.62     0.02     0.07     0.26 20075    0.43   -0.01
  3   -0.17   -0.33    -0.02  0.199    -1.38    -3.47     0.03     0.26 20062   -1.40   -3.28
 -1    0.22   -0.23     0.10  0.010    -1.38    -3.47     0.03     0.26 20062   -1.40   -3.28
  2   -0.06    0.46    -0.23  0.006     0.56     2.28    -0.07     0.26 20139    0.63    2.22
 -1   -0.14   -0.26     0.01  0.010     0.56     2.28    -0.07     0.26 20139    0.63    2.22
  1    0.12   -0.00     0.24  0.010     4.58    -5.42     0.18     0.26 10119    4.62   -5.49
  2   -0.57    0.40     0.62  0.006     4.58    -5.42     0.18     0.26 10119    4.62   -5.49
  2    0.21    0.02     0.16  0.006     4.58    -5.42     0.18     0.26 10119    4.62   -5.49
 -1    0.02   -0.90    -2.31  0.010     4.08    -3.53    -0.23     0.26 20134    4.07   -3.42
  1    0.12   -0.60    -0.69  0.010     4.08    -3.53    -0.23     0.26 20134    4.07   -3.42
  2   -0.25   -0.24     0.61  0.006    -0.16    -4.66     0.13     0.26 10189   -0.10   -4.68
 -1    0.02    0.30    -0.09  0.010    -0.16    -4.66     0.13     0.26 10189   -0.10   -4.68
  1   -0.04    0.06    -0.16  0.010    -4.18     1.08     0.11     0.26 20161   -4.20    1.18
 -3    0.10   -0.44     0.56  0.199    -4.18     1.08     0.11     0.26 20161   -4.20    1.18
  1   -0.05    0.08     0.18  0.010     1.46    -0.24    -0.14     0.26 10193    1.40   -0.32
 -1    0.32    0.25    -0.75  0.010     1.46    -0.24    -0.14     0.26 10193    1.40   -0.32
 -2   -0.39    0.27    -0.04  0.006     3.62     2.03     0.09     0.26 10152    3.79    1.98
  2   -0.15   -0.10     0.31  0.006     3.62     2.03     0.09     0.26 10152    3.79    1.98
  2    0.21   -0.21     0.45  0.006     4.17    -3.54     0.21     0.26 20134    4.07   -3.42
 -1    0.52   -0.79     1.19  0.010     4.17    -3.54     0.21     0.26 20134    4.07   -3.42
  1   -0.07    0.00     0.33  0.010     3.97    -2.05     0.06     0.26 10042    3.94   -1.92
 -2    0.13   -0.38    -0.17  0.006     3.97    -2.05     0.06     0.26 10042    3.94   -1.92
  2    0.20   -0.19    -0.19  0.006    -4.29    -0.29    -0.09     0.26 20186   -4.34   -0.38
 -2   -0.04    0.50    -0.11  0.006    -4.29    -0.29    -0.09     0.26 20186   -4.34   -0.38
  2    0.15   -0.21    -0.28  0.006     3.40    -0.17    -0.16     0.26 20155    3.38   -0.27
 -2   -0.06    0.65    -0.39  0.006     3.40    -0.17    -0.16     0.26 20155    3.38   -0.27
 -2    0.33    0.07    -0.23  0.006    -5.88    -4.22     0.02     0.26 20046   -5.94   -4.22
  2   -0.16   -0.06     0.29  0.006    -5.88    -4.22     0.02     0.26 20046   -5.94   -4.22
  1    0.12   -0.19     0.16  0.010     1.10     2.96     0.16     0.27 10156    1.21    2.92
 -1   -0.58    0.39     0.54  0.010     1.10     2.96     0.16     0.27 10156    1.21    2.92
 -2    0.49    0.39     0.25  0.006    -2.05     0.61     0.16     0.27 10035   -2.17    0.57
  1    0.05   -0.19     0.49  0.010    -2.05     0.61     0.16     0.27 10035   -2.17    0.57
  1    0.24    0.12    -0.58  0.010     0.21     4.03    -0.21     0.27 20178    0.21    3.89
 -2   -0.19    0.84    -0.85  0.006     0.21     4.03    -0.21     0.27 20178    0.21    3.89
  2    0.39   -0.27     0.74  0.006     4.95    -1.71     0.18     0.27 10051    4.92   -1.58
 -2   -0.25   -0.37     0.17  0.006     4.95    -1.71     0.18     0.27 10051    4.92   -1.58
  1   -0.07   -0.05     0.07  0.010    -6.38     2.31    -0.23     0.27 20040   -6.43    2.26
  1    0.17    0.55    -1.43  0.010    -6.38     2.31    -0.23     0.27 20040   -6.43    2.26
  1    0.55    0.09    -1.38  0.010    -6.38     2.31    -0.23     0.27 20040   -6.43    2.26
  2   -0.14    0.10     0.05  0.006    -5.38     2.01    -0.18     0.27 20084   -5.43    2.06
  1    0.36   -0.08    -0.50  0.010    -5.38     2.01    -0.18     0.27 20084   -5.43    2.06
  1    0.03   -0.31    -0.51  0.010    -5.38     2.01    -0.18     0.27 20084   -5.43    2.06
 -3    0.12   -0.42     0.65  0.199     4.16    -0.69     0.20     0.27 10020    4.06   -0.69
  1    0.52    0.40     0.69  0.010     4.16    -0.69     0.20     0.27 10020    4.06   -0.69
 -2   -0.18    0.18     0.08  0.006     7.29     1.90     0.19     0.27 20016    7.30    1.99
  3    0.10   -0.69     0.96  0.199     7.29     1.90     0.19     0.27 20016    7.30    1.99
  1   -0.06   -0.42    -0.26  0.010    -6.18    -3.17    -0.10     0.27 20061   -6.16   -3.15
 -1    0.01    0.35    -0.05  0.010    -6.18    -3.17    -0.10     0.27 20061   -6.16   -3.15
  2    0.79    0.27    -0.71  0.006     1.33     1.22    -0.21     0.27 20169    1.23    1.18
 -3   -0.01    0.06    -0.85  0.199     1.33     1.22    -0.21     0.27 20169    1.23    1.18
 -2    0.24   -0.18     0.61  0.006    -0.22    -5.05     0.15     0.27 10147   -0.20   -5.04
  1   -0.32    0.16    -0.04  0.010    -0.22    -5.05     0.15     0.27 10147   -0.20   -5.04
  1    0.07    0.32     0.22  0.010     0.38    -5.32     0.06     0.27 10079    0.28   -5.32
 -2    0.21   -0.31    -0.05  0.006     0.38    -5.32     0.06     0.27 10079    0.28   -5.32
  2   -0.89   -0.15    -1.11  0.006     2.39     4.83    -0.20     0.27 10196    2.52    4.86
 -2    0.15   -0.01    -0.06  0.006     2.39     4.83    -0.20     0.27 10196    2.52    4.86
 -1    0.09    0.07    -0.13  0.010    -0.72    -2.04     0.17     0.27 20022   -0.86   -2.06
  2    0.53    0.01     0.86  0.006    -0.72    -2.04     0.17     0.27 20022   -0.86   -2.06
 -1    0.04   -0.11     0.73  0.010    -2.40     2.98     0.16     0.27 20138   -2.46    3.09
  1    0.21   -0.33    -0.05  0.010    -2.40     2.98     0.16     0.27 20138   -2.46    3.09
  1    0.04   -0.25    -0.64  0.010     3.99    -0.58    -0.13     0.27 20037    3.98   -0.55
 -2   -0.02    0.15     0.20  0.006     3.99    -0.58    -0.13     0.27 20037    3.98   -0.55
 -2   -0.15    0.22     0.36  0.006     1.52    -0.62     0.14     0.27 20007    1.51   -0.55
  2    0.20   -0.47     0.14  0.006     1.52    -0.62     0.14     0.27 20007    1.51   -0.55
 -2   -0.10   -0.14    -0.07  0.006    -3.29     0.15     0.19     0.27 10144   -3.36    0.10
  1    0.46    0.42     1.06  0.010    -3.29     0.15     0.19     0.27 10144   -3.36    0.10
 -1   -0.32    0.39    -0.13  0.010    -1.03    -1.88    -0.09     0.27 20022   -0.86   -2.06
  2   -0.22    0.15    -0.14  0.006    -1.03    -1.88    -0.09     0.27 20022   -0.86   -2.06
 -2   -0.15    0.20     0.22  0.006     4.89     3.75    -0.03     0.27 10036    4.85    3.64
  1    0.25    0.09    -0.31  0.010     4.89     3.75    -0.03     0.27 10036    4.85    3.64
  2   -0.06   -0.03    -0.27  0.006     1.61    -2.67    -0.18     0.27 20035    1.56   -2.69
  1   -0.25    0.12    -0.31  0.010     1.61    -2.67    -0.18     0.27 20035    1.56   -2.69
  1    0.53    0.00    -0.27  0.010     1.61    -2.67    -0.18     0.27 20035    1.56   -2.69
 -1   -0.36    0.09    -0.70  0.010     3.86    -2.01    -0.22     0.27 10042    3.94   -1.92
  1   -0.27   -0.77    -0.93  0.010     3.86    -2.01    -0.22     0.27 10042    3.94   -1.92
 -1    0.10    0.08     0.72  0.010     0.55    -4.14     0.18     0.27 10124    0.62   -4.07
  2   -0.43   -0.41     0.20  0.006     0.55    -4.14     0.18     0.27 10124    0.62   -4.07
 -3   -0.28    0.38    -0.75  0.199     1.09     2.33    -0.16     0.27 10122    1.17    2.28
  2   -0.06   -0.17     0.09  0.006     1.09     2.33    -0.16     0.27 10122    1.17    2.28
  1    0.12    0.02    -0.08  0.010    -2.02     4.55     0.22     0.27 20054   -2.08    4.46
  2   -0.01    0.10     0.74  0.006    -2.02     4.55     0.22     0.27 20054   -2.08    4.46
  2    0.26    0.52     0.92  0.006    -2.02     4.55     0.22     0.27 20054   -2.08    4.46
 -3   -0.04    0.56     0.34  0.199    -0.03     1.54     0.17     0.27 20011   -0.02    1.48
  2   -0.03   -0.30     0.38  0.006    -0.03     1.54     0.17     0.27 20011   -0.02    1.48
 -1   -0.44   -0.67    -0.82  0.010     3.43    -2.21    -0.19     0.27 10012    3.54   -2.05
  1   -0.13   -0.13    -0.12  0.010     3.43    -2.21    -0.19     0.27 10012    3.54   -2.05
 -1    0.09   -0.04     0.62  0.010     1.15    -1.51     0.22     0.27 10016    1.15   -1.63
  1   -0.15    1.02     1.15  0.010     1.15    -1.51     0.22     0.27 10016    1.15   -1.63
 -2    0.36   -0.18     0.00  0.006     2.48    -3.67     0.11     0.27 20172    2.43   -3.68
  2   -0.22    0.21     0.36  0.006     2.48    -3.67     0.11     0.27 20172    2.43   -3.68
  3   -0.22   -0.03    -0.97  0.199     0.75     4.20    -0.21     0.27 20168    0.75    4.21
  1    0.15   -0.28    -0.18  0.010     0.75     4.20    -0.21     0.27 20168    0.75    4.21
  2    0.07    0.29    -0.16  0.006     0.75     4.20    -0.21     0.27 20168    0.75    4.21
 -3   -0.29   -0.22     0.44  0.199     2.02    -4.39     0.21     0.27 10086    2.09   -4.25
  1   -0.16   -0.71     0.96  0.010     2.02    -4.39     0.21     0.27 10086    2.09   -4.25
  1   -0.02   -0.17    -0.06  0.010    -6.14    -3.04    -0.21     0.27 20061   -6.16   -3.15
 -3    0.17    0.86    -1.25  0.199    -6.14    -3.04    -0.21     0.27 20061   -6.16   -3.15
  3   -0.06   -0.66    -0.92  0.199    -3.27    -0.70    -0.25     0.27 20171   -3.24   -0.62
  2   -0.06    0.03    -1.15  0.006    -3.27    -0.70    -0.25     0.27 20171   -3.24   -0.62
  1   -0.33   -0.72    -2.11  0.010    -3.27    -0.70    -0.25     0.27 20171   -3.24   -0.62
  2    0.08   -0.29     1.04  0.006     1.30    -6.36     0.22     0.27 10092    1.35   -6.27
  1   -0.22    0.08     0.23  0.010     1.30    -6.36     0.22     0.27 10092    1.35   -6.27
  1   -0.20   -0.49     0.43  0.010     1.30    -6.36     0.22     0.27 10092    1.35   -6.27
  1   -0.08   -0.11     0.09  0.010    -0.07    -3.85     0.22     0.27 10011   -0.12   -3.82
  2    0.33    0.16     1.44  0.006    -0.07    -3.85     0.22     0.27 10011   -0.12   -3.82
  3    0.15   -0.24     0.08  0.199    -0.07    -3.85     0.22     0.27 10011   -0.12   -3.82
  2   -0.50   -0.05    -0.53  0.006     4.50    -5.73    -0.19     0.27 20136    4.55   -5.77
  1    0.04    0.01    -0.31  0.010     4.50    -5.73    -0.19     0.27 20136    4.55   -5.77
  2    0.20    0.26    -0.13  0.006     4.50    -5.73    -0.19     0.27 20136    4.55   -5.77
 -1    0.37   -0.93     1.11  0.010     1.37     1.40     0.21     0.28 20124    1.32    1.55
  1   -0.09    0.02     0.14  0.010     1.37     1.40     0.21     0.28 20124    1.32    1.55
  1   -0.14   -0.89     1.60  0.010     0.75     6.45     0.23     0.28 20068    0.77    6.56
  2    0.07   -0.07     0.44  0.006     0.75     6.45     0.23     0.28 20068    0.77    6.56
  1   -0.07    0.06    -0.04  0.010     0.75     6.45     0.23     0.28 20068    0.77    6.56
  1    0.16   -0.13    -0.52  0.010    -4.06    -4.01    -0.18     0.28 10106   -4.01   -3.87
 -2   -0.36   -0.48    -0.25  0.006    -4.06    -4.01    -0.18     0.28 10106   -4.01   -3.87
  1   -0.21   -0.10     0.00  0.010     0.56     5.55     0.17     0.28 10138    0.55    5.44
 -2    0.22    0.54     0.68  0.006     0.56     5.55     0.17     0.28 10138    0.55    5.44
  2    0.34    0.09    -0.32  0.006     2.67     4.85    -0.04     0.28 10196    2.52    4.86
 -2    0.06   -0.12     0.22  0.006     2.67     4.85    -0.04     0.28 10196    2.52    4.86
 -1   -0.30   -0.29    -0.13  0.010     1.48     0.16    -0.11     0.28 10028    1.48    0.20
  2    0.29    0.19    -0.20  0.006     1.48     0.16    -0.11     0.28 10028    1.48    0.20
 -1    0.23    0.35     0.02  0.010     0.67     1.88    -0.05     0.28 10068    0.63    1.69
  3   -0.11    0.16    -0.15  0.199     0.67     1.88    -0.05     0.28 10068    0.63    1.69
  1   -0.52    0.06    -0.83  0.010    -0.92     1.24    -0.23     0.28 20191   -0.86    1.28
  2   -0.04   -0.26    -0.94  0.006    -0.92     1.24    -0.23     0.28 20191   -0.86    1.28
  3    0.09   -0.12    -0.05  0.199    -0.92     1.24    -0.23     0.28 20191   -0.86    1.28
 -2    0.20   -0.04    -0.04  0.006    -2.59     2.11    -0.16     0.28 10121   -2.49    2.18
  2   -0.60   -0.22    -0.57  0.006    -2.59     2.11    -0.16     0.28 10121   -2.49    2.18
  2    0.20    0.34    -1.09  0.006    -0.21    -0.08    -0.25     0.28 20140   -0.22   -0.18
  1   -0.25    0.29    -0.35  0.010    -0.21    -0.08    -0.25     0.28 20140   -0.22   -0.18
  2    0.11    0.79    -2.28  0.006    -0.21    -0.08    -0.25     0.28 20140   -0.22   -0.18
  3   -0.01    0.11     0.03  0.199     4.34     1.50     0.23     0.28 10174    4.38    1.47
  1   -0.21    0.28     0.29  0.010     4.34     1.50     0.23     0.28 10174    4.38    1.47
  1   -0.11   -0.21     1.53  0.010     4.34     1.50     0.23     0.28 10174    4.38    1.47
  1   -0.05   -0.13     0.23  0.010     2.63    -4.36    -0.10     0.28 10108    2.62   -4.37
 -2    0.09    0.14    -0.52  0.006     2.63    -4.36    -0.10     0.28 10108    2.62   -4.37
 -3   -0.38   -0.12    -0.06  0.199    -2.33    -4.95    -0.21     0.28 10043   -2.26   -4.90
  1    0.01   -0.13    -1.06  0.010    -2.33    -4.95    -0.21     0.28 10043   -2.26   -4.90
  2   -0.38    0.49     0.98  0.006     1.70     3.67     0.21     0.28 10161    1.75    3.60
  1   -0.01   -0.20     0.19  0.010     1.70     3.67     0.21     0.28 10161    1.75    3.60
  1    0.10    0.06    -0.02  0.010     1.70     3.67     0.21     0.28 10161    1.75    3.60
  1   -0.22   -0.47    -0.78  0.010     2.27    -1.20    -0.24     0.28 20110    2.35   -1.13
  2   -0.56   -0.01    -0.68  0.006     2.27    -1.20    -0.24     0.28 20110    2.35   -1.13
  2   -0.02   -0.17    -0.94  0.006     2.27    -1.20    -0.24     0.28 20110    2.35   -1.13
  3   -0.14    0.03    -0.04  0.199    -0.82     0.86    -0.23     0.28 20032   -0.81    0.88
  2   -0.22    0.22    -0.82  0.006    -0.82     0.86    -0.23     0.28 20032   -0.81    0.88
  1    0.28   -0.38    -0.82  0.010    -0.82     0.86    -0.23     0.28 20032   -0.81    0.88
 -2    0.03    0.26     0.47  0.006     0.78     4.17     0.14     0.28 20168    0.75    4.21
  1    0.08   -0.37    -0.03  0.010     0.78     4.17     0.14     0.28 20168    0.75    4.21
 -2   -0.50    0.08    -0.12  0.006     7.19     2.04    -0.20     0.28 20016    7.30    1.99
  1   -0.06    0.13    -0.86  0.010     7.19     2.04    -0.20     0.28 20016    7.30    1.99
  2    0.57    0.07     0.91  0.006     6.96     0.82     0.23     0.28 10064    6.80    0.82
 -1    0.68   -0.05     0.97  0.010     6.96     0.82     0.23     0.28 10064    6.80    0.82
 -1    0.01    0.03    -0.03  0.010    -3.35    -2.04     0.01     0.28 20103   -3.52   -2.26
  2    0.40    0.52     0.05  0.006    -3.35    -2.04     0.01     0.28 20103   -3.52   -2.26
  1   -0.05   -0.42     0.25  0.010     3.25    -0.18     0.24     0.28 10083    3.27   -0.08
  2   -0.26   -0.58     1.51  0.006     3.25    -0.18     0.24     0.28 10083    3.27   -0.08
  1    0.05    0.07     0.48  0.010     3.25    -0.18     0.24     0.28 10083    3.27   -0.08
  2    0.04    0.03    -0.08  0.006     2.59    -3.76    -0.16     0.28 10190    2.37   -3.82
 -1    0.76    0.19    -0.49  0.010     2.59    -3.76    -0.16     0.28 10190    2.37   -3.82
  1   -0.29   -0.62     0.48  0.010    -0.36     2.01     0.21     0.28 10004   -0.35    2.11
 -2    0.24    0.04     0.74  0.006    -0.36     2.01     0.21     0.28 10004   -0.35    2.11
  1   -0.45   -0.32    -0.33  0.010     0.08    -0.08    -0.21     0.28 10056    0.09   -0.00
  2    0.15   -0.04    -0.28  0.006     0.08    -0.08    -0.21     0.28 10056    0.09   -0.00
  1    0.22   -0.04    -0.50  0.010     0.08    -0.08    -0.21     0.28 10056    0.09   -0.00
 -1   -0.07    0.21    -0.15  0.010     1.07     6.16    -0.17     0.28 10099    0.95    6.01
  2    0.51    0.38    -0.48  0.006     1.07     6.16    -0.17     0.28 10099    0.95    6.01
  2   -0.06   -0.17    -0.30  0.006    -2.73     2.39    -0.24     0.28 20143   -2.64    2.52
 -2   -0.60   -0.88    -1.56  0.006    -2.73     2.39    -0.24     0.28 20143   -2.64    2.52
 -2    0.04   -0.09     0.48  0.006     1.31     1.11     0.11     0.28 10007    1.36    1.06
  1   -0.19    0.22    -0.16  0.010     1.31     1.11     0.11     0.28 10007    1.36    1.06
  1    0.14    0.25     0.88  0.010    -3.43     0.14     0.21     0.29 20006   -3.47    0.08
  1   -0.03   -0.20     0.20  0.010    -3.43     0.14     0.21     0.29 20006   -3.47    0.08
  2    0.14    0.22    -0.00  0.006    -3.43     0.14     0.21     0.29 20006   -3.47    0.08
  2   -0.26   -0.41    -0.57  0.006    -1.49     4.65    -0.19     0.29 20107   -1.49    4.82
 -2    0.25   -0.33    -0.24  0.006    -1.49     4.65    -0.19     0.29 20107   -1.49    4.82
  2   -0.12   -0.44     0.38  0.006     0.89     2.53     0.17     0.29 20096    0.82    2.60
 -1    0.37    0.16     0.27  0.010     0.89     2.53     0.17     0.29 20096    0.82    2.60
  2   -0.19   -0.20     0.69  0.006     4.66     2.88     0.24     0.29 20081    4.66    2.87
  1    0.53    0.17     1.03  0.010     4.66     2.88     0.24     0.29 20081    4.66    2.87
  1   -0.41    0.11     0.42  0.010     4.66     2.88     0.24     0.29 20081    4.66    2.87
 -2    0.33   -0.91     1.06  0.006     4.74     0.43     0.22     0.29 10180    4.68    0.60
  1    0.03   -0.07     0.16  0.010     4.74     0.43     0.22     0.29 10180    4.68    0.60
  2   -0.51   -0.12     0.45  0.006     1.52    -5.28     0.24     0.29 10120    1.62   -5.32
  2   -0.29    0.36     1.44  0.006     1.52    -5.28     0.24     0.29 10120    1.62   -5.32
  1    0.03    0.05     0.00  0.010     1.52    -5.28     0.24     0.29 10120    1.62   -5.32
 -1   -0.04   -0.26    -0.45  0.010    -2.88    -1.47    -0.15     0.29     1   -2.97   -1.32
  1    0.36   -0.24    -0.06  0.010    -2.88    -1.47    -0.15     0.29     1   -2.97   -1.32
 -2   -0.21   -0.44     1.04  0.006     0.60     1.60     0.20     0.29 10068    0.63    1.69
  2    0.10    0.04    -0.13  0.006     0.60     1.60     0.20     0.29 10068    0.63    1.69
  2    0.12    0.48    -1.79  0.006    -4.33    -1.72    -0.26     0.29 20029   -4.33   -1.82
  2   -0.18    0.34    -0.20  0.006    -4.33    -1.72    -0.26     0.29 20029   -4.33   -1.82
  1    0.01    0.37    -0.98  0.010    -4.33    -1.72    -0.26     0.29 20029   -4.33   -1.82
  2   -0.19    0.16     0.67  0.006     4.15     0.81     0.15     0.29 20023    4.19    0.82
 -1    0.06   -0.20    -0.14  0.010     4.15     0.81     0.15     0.29 20023    4.19    0.82
 -2   -0.31   -0.24    -0.44  0.006     5.72     4.57    -0.20     0.29 10113    5.70    4.53
  1    0.42    0.38    -0.51  0.010     5.72     4.57    -0.20     0.29 10113    5.70    4.53
  2    0.20    0.40     0.18  0.006     1.18     3.09     0.09     0.29 10156    1.21    2.92
 -2   -0.27    0.07     0.07  0.006     1.18     3.09     0.09     0.29 10156    1.21    2.92
 -3    0.21   -0.29    -1.30  0.199     1.42    -2.78    -0.24     0.29 10169    1.45   -2.68
  2   -0.43   -0.59    -0.71  0.006     1.42    -2.78    -0.24     0.29 10169    1.45   -2.68
  1   -0.09    0.31    -0.18  0.010    -1.15    -3.62    -0.23     0.29 10131   -1.05   -3.61
 -3   -0.59   -0.44    -1.44  0.199    -1.15    -3.62    -0.23     0.29 10131   -1.05   -3.61
 -2    0.01   -0.27     0.05  0.006    -0.65     4.89    -0.16     0.29 20145   -0.72    5.06
  2    0.23   -0.29    -0.61  0.006    -0.65     4.89    -0.16     0.29 20145   -0.72    5.06
 -1    0.25    0.22     0.76  0.010     7.21     1.73     0.21     0.29 10100    7.08    1.76
  1    0.41   -0.36     0.29  0.010     7.21     1.73     0.21     0.29 10100    7.08    1.76
 -2    0.29   -0.07    -0.41  0.006     6.97     2.84    -0.09     0.29 10116    6.93    2.87
  2   -0.18   -0.02     0.17  0.006     6.97     2.84    -0.09     0.29 10116    6.93    2.87
 -1   -0.01    0.36     0.21  0.010    -3.10    -3.71     0.04     0.29 20048   -3.16   -3.79
  2    0.17   -0.17    -0.13  0.006    -3.10    -3.71     0.04     0.29 20048   -3.16   -3.79
 -1    0.16    0.73     0.71  0.010     8.23     0.68     0.21     0.29 10073    8.17    0.57
  1    0.11   -0.21     0.32  0.010     8.23     0.68     0.21     0.29 10073    8.17    0.57
 -1    0.34   -0.44    -1.26  0.010     1.27    -1.70    -0.23     0.29 10016    1.15   -1.63
