      1      1   2775    3.8609      169 156  12 157   4 152      0.0000
  2212    0.000    0.000     -9.7549  0.940    -3.15     3.53    -0.20     0.20
  2112    0.000    0.000      9.7549  0.940     5.86    -5.27     0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -4.50    -0.55    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940   -10.11     0.31    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -8.35    -0.16    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -9.09    -0.38    -0.20     0.20
   211    0.103   -0.100      0.3855  0.140 0.76E+05 -.20E+06 0.67E+06 0.77E+06
  2212    0.000    0.000      9.7549  0.940     5.23    -2.50     0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -5.15     0.13    -0.20     0.20
  2112    0.000    0.000      9.7549  0.940     7.51     3.86     0.20     0.20
  2112    0.000    0.000      9.7549  0.940     7.70     0.16     0.20     0.20
  2212    0.000    0.000      9.7549  0.940     5.93     4.32     0.20     0.20
  2212    0.000    0.000     -9.7549  0.940    -3.87     4.72    -0.20     0.20
  2212    0.000    0.000      9.7549  0.940     6.01    -1.22     0.20     0.20
  2212    0.000    0.000     -9.7549  0.940    -4.77    -3.85    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -7.35     0.14    -0.20     0.20
  2112    0.000    0.000      9.7549  0.940     9.43    -1.83     0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -3.67    -6.12    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -5.93    -3.94    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -4.68     4.42    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -5.38    -0.38    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -5.90    -3.28    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -7.23     1.86    -0.20     0.20
  2112    0.000    0.000     -9.7549  0.940    -5.91    -1.61    -0.20     0.20
